Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,15,1,2110,2110,2200,2220,"WN",2880,"N362",170,190,160,-20,0,"MCI","LAS",1140,5,5,0,,0,0,0,0,0,0
2004,3,15,1,1650,1650,1934,1940,"WN",1076,"N683",104,110,88,-6,0,"SJC","PHX",621,6,10,0,,0,0,0,0,0,0
2004,3,15,1,2125,2125,2326,2330,"WN",1273,"N684",121,125,109,-4,0,"STL","HOU",687,2,10,0,,0,0,0,0,0,0
2004,3,17,3,620,620,715,715,"WN",1651,"N300SW",55,55,47,0,0,"HRL","HOU",276,2,6,0,,0,0,0,0,0,0
2004,3,17,3,2030,2030,2125,2135,"WN",893,"N520",55,65,44,-10,0,"SMF","BUR",358,2,9,0,,0,0,0,0,0,0
2004,3,18,4,1710,1710,1855,1920,"WN",474,"N416",225,250,213,-25,0,"MSY","SAN",1599,3,9,0,,0,0,0,0,0,0
2004,3,18,4,1736,1700,1847,1815,"WN",2622,"N403",71,75,60,32,36,"OAK","LAX",337,3,8,0,,0,3,0,0,0,29
2004,3,18,4,1630,1625,1812,1805,"WN",988,"N404",102,100,86,7,5,"PDX","OAK",543,4,12,0,,0,0,0,0,0,0
2004,3,19,5,1735,1735,1837,1820,"WN",1334,"N793",62,45,34,17,0,"AUS","HOU",148,5,23,0,,0,0,0,17,0,0
2004,3,19,5,1715,1715,1930,1940,"WN",1715,"N406",135,145,130,-10,0,"MCO","ISP",972,2,3,0,,0,0,0,0,0,0
2004,3,19,5,1135,1135,1225,1245,"WN",2109,"N417",50,70,40,-20,0,"OMA","STL",342,2,8,0,,0,0,0,0,0,0
2004,3,20,6,1320,1320,1545,1545,"WN",1035,"N626SW",85,85,65,0,0,"LAS","ABQ",487,5,15,0,,0,0,0,0,0,0
2004,3,20,6,1245,1245,1505,1505,"WN",965,"N356",140,140,113,0,0,"LAS","PDX",762,5,22,0,,0,0,0,0,0,0
2004,3,21,7,1840,1805,2358,2320,"WN",440,"N519",198,195,185,38,35,"ABQ","MCO",1552,4,9,0,,0,0,0,3,0,35
2004,3,22,1,1550,1550,1707,1650,"WN",1295,"N449",77,60,45,17,0,"LAS","SAN",258,2,30,0,,0,0,0,17,0,0
2004,3,22,1,2055,2055,2235,2250,"WN",278,"N786",220,235,205,-15,0,"MCI","OAK",1489,5,10,0,,0,0,0,0,0,0
2004,3,23,2,730,730,930,935,"WN",1074,"N324",60,65,44,-5,0,"MDW","SDF",271,7,9,0,,0,0,0,0,0,0
2004,3,23,2,837,840,943,950,"WN",1592,"N620SW",66,70,54,-7,-3,"RNO","LAS",345,3,9,0,,0,0,0,0,0,0
2004,3,23,2,1410,1410,2145,2205,"WN",2114,"N424",275,295,263,-20,0,"SAN","BWI",2295,5,7,0,,0,0,0,0,0,0
2004,3,24,3,1515,1515,1618,1620,"WN",32,"N104SW",63,65,51,-2,0,"DAL","AMA",324,4,8,0,,0,0,0,0,0,0
2004,3,24,3,2020,1935,2214,2145,"WN",2081,"N792",174,190,152,29,45,"MDW","ABQ",1121,4,18,0,,0,3,0,0,0,26
2004,3,24,3,710,710,945,955,"WN",290,"N353",95,105,83,-10,0,"SJC","PHX",621,2,10,0,,0,0,0,0,0,0
2004,3,24,3,1929,1830,2033,1940,"WN",2093,"N640SW",64,70,50,53,59,"STL","MDW",251,4,10,0,,0,0,0,0,0,53
2004,3,25,4,2132,2110,2210,2155,"WN",2184,"N83SW",38,45,27,15,22,"HOU","AUS",148,3,8,0,,0,0,0,0,0,15
2004,3,25,4,2000,2000,2115,2115,"WN",2218,"N799",75,75,59,0,0,"LAX","OAK",337,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1518,1505,2040,2040,"WN",603,"N731",202,215,190,0,13,"PHX","CMH",1671,5,7,0,,0,0,0,0,0,0
2004,3,25,4,745,745,941,955,"WN",1703,"N672SW",56,70,46,-14,0,"SAN","PHX",304,3,7,0,,0,0,0,0,0,0
2004,3,25,4,1840,1700,1945,1815,"WN",2350,"N770",65,75,55,90,100,"SMF","LAS",397,2,8,0,,0,89,0,0,0,1
2004,3,25,4,2115,2115,2225,2235,"WN",798,"N787",70,80,57,-10,0,"SNA","OAK",371,5,8,0,,0,0,0,0,0,0
2004,3,26,5,2002,1950,2100,2045,"WN",49,"N85SW",58,55,47,15,12,"HOU","MSY",303,1,10,0,,0,0,0,7,0,8
2004,3,26,5,1547,1530,1640,1630,"WN",1195,"N429",53,60,45,10,17,"OAK","BUR",325,2,6,0,,0,0,0,0,0,0
2004,3,26,5,2020,2020,2230,2220,"WN",1627,"N624SW",130,120,107,10,0,"OAK","SEA",671,8,15,0,,0,0,0,0,0,0
2004,3,26,5,935,935,1615,1610,"WN",2752,"N440",280,275,272,5,0,"PHX","PVD",2277,3,5,0,,0,0,0,0,0,0
2004,3,26,5,910,910,1024,1030,"WN",490,"N683",74,80,58,-6,0,"SMF","LAX",373,4,12,0,,0,0,0,0,0,0
2004,3,27,6,830,830,1100,1105,"WN",21,"N89SW",90,95,83,-5,0,"ABQ","DAL",580,2,5,0,,0,0,0,0,0,0
2004,3,28,7,1925,1830,1950,1905,"WN",1138,"N300SW",85,95,73,45,55,"JAX","BNA",484,4,8,0,,0,6,0,0,0,39
2004,3,28,7,1545,1545,1650,1640,"WN",1725,"N619SW",65,55,34,10,0,"PBI","TPA",174,2,29,0,,0,0,0,0,0,0
2004,3,30,2,1015,1015,1104,1105,"WN",9,"N86SW",49,50,40,-1,0,"HOU","CRP",187,4,5,0,,0,0,0,0,0,0
2004,3,30,2,1637,1555,1843,1800,"WN",2206,"N336",66,65,43,43,42,"MDW","DTW",229,6,17,0,,0,34,0,1,0,8
2004,3,30,2,855,855,1012,1010,"WN",657,"N732",77,75,60,2,0,"SNA","SJC",342,2,15,0,,0,0,0,0,0,0
2004,3,27,6,1433,1423,1531,1525,"NW",639,"N515US",118,122,100,6,10,"MSP","DEN",680,7,11,0,,0,0,0,0,0,0
2004,3,3,3,708,715,923,911,"NW",659,"N8933E",135,116,99,12,-7,"EWR","DTW",487,14,22,0,,0,0,0,0,0,0
2004,3,4,4,1322,1315,1604,1606,"NW",738,"N502US",102,111,76,-2,7,"MSP","DTW",528,6,20,0,,0,0,0,0,0,0
2004,3,8,1,1134,1135,1240,1231,"NW",753,"N984US",126,116,102,9,-1,"DTW","MSP",528,13,11,0,,0,0,0,0,0,0
2004,3,25,4,1259,1210,1807,1714,"NW",780,"N540US",188,184,158,53,49,"LAS","MSP",1300,6,24,0,,0,49,0,4,0,0
2004,3,23,2,1819,1825,2000,2005,"NW",821,"N956N",101,100,79,-5,-6,"MEM","OMA",538,5,17,0,,0,0,0,0,0,0
2004,3,18,4,908,914,1049,1045,"NW",843,"N519US",101,91,67,4,-6,"MDW","MSP",349,7,27,0,,0,0,0,0,0,0
2004,3,2,2,1655,1646,1800,1744,"NW",857,"N923RW",65,58,46,16,9,"MSP","GRB",252,7,12,0,,0,9,0,7,0,0
2004,3,20,6,2255,1915,211,2225,"NW",944,"N342NB",136,130,102,226,220,"MEM","MIA",860,5,29,0,,0,2,0,6,0,218
2004,3,17,3,1558,1522,1836,1815,"NW",976,"N756NW",98,113,82,21,36,"MSP","CLE",622,6,10,0,,0,0,0,0,0,21
2004,3,23,2,804,805,1035,1047,"NW",1025,"N351NW",211,222,194,-12,-1,"MKE","PHX",1460,4,13,0,,0,0,0,0,0,0
2004,3,5,5,1332,1326,1633,1602,"NW",1032,"N304US",181,156,153,31,6,"MSP","MSY",1040,3,25,0,,0,6,0,25,0,0
2004,3,7,7,1616,1620,2024,2013,"NW",1062,"N341NB",188,173,171,11,-4,"SAT","DTW",1215,9,8,0,,0,0,0,0,0,0
2004,3,14,7,806,810,1106,1101,"NW",1105,"N583NW",180,171,157,5,-4,"RSW","DTW",1085,11,12,0,,0,0,0,0,0,0
2004,3,25,4,1724,1729,1901,1910,"NW",1111,"N346NW",97,101,77,-9,-5,"DTW","PVD",614,4,16,0,,0,0,0,0,0,0
2004,3,4,4,2011,2015,2142,2149,"NW",1149,"N539US",91,94,66,-7,-4,"BWI","DTW",408,12,13,0,,0,0,0,0,0,0
2004,3,20,6,901,904,1024,1026,"NW",1157,"N8938E",83,82,68,-2,-3,"MSP","BIS",386,2,13,0,,0,0,0,0,0,0
2004,3,20,6,755,800,958,1012,"NW",1171,"N618NW",123,132,109,-14,-5,"BNA","MSP",695,4,10,0,,0,0,0,0,0,0
2004,3,19,5,911,909,1207,1206,"NW",1200,"N341NW",176,177,144,1,2,"DTW","FLL",1127,4,28,0,,0,0,0,0,0,0
2004,3,3,3,804,805,1144,1146,"NW",1276,"N365NB",160,161,138,-2,-1,"BOI","MSP",1142,5,17,0,,0,0,0,0,0,0
2004,3,20,6,1906,1908,2151,2204,"NW",1480,"N9346",105,116,75,-13,-2,"MSP","SDF",603,3,27,0,,0,0,0,0,0,0
2004,3,10,3,1227,1237,1349,1420,"NW",1515,"N601NW",82,103,65,-31,-10,"ALB","DTW",488,9,8,0,,0,0,0,0,0,0
2004,3,31,3,1714,1716,1854,1855,"NW",1574,"N779NC",100,99,85,-1,-2,"DTW","CLT",500,5,10,0,,0,0,0,0,0,0
2004,3,13,6,611,615,854,905,"NW",1578,"N994Z",103,110,83,-11,-4,"MCI","DTW",629,8,12,0,,0,0,0,0,0,0
2004,3,6,6,713,715,852,831,"NW",1596,"N315US",159,136,141,21,-2,"DCA","MEM",762,9,9,0,,0,0,0,21,0,0
2004,3,4,4,1218,1125,1348,1248,"NW",1653,"N503US",150,143,134,60,53,"MSP","EGE",788,5,11,0,,0,27,0,7,0,26
2004,3,22,1,1213,1215,1223,1229,"NW",1756,"N769NC",70,74,53,-6,-2,"DTW","MSN",312,4,13,0,,0,0,0,0,0,0
2004,3,8,1,1734,1735,1825,1840,"NW",1757,"N783NC",111,125,97,-15,-1,"DTW","MCI",629,4,10,0,,0,0,0,0,0,0
2004,3,18,4,1514,1515,1559,1559,"NW",1765,"N8913E",45,44,28,0,-1,"MBS","DTW",98,9,8,0,,0,0,0,0,0,0
2004,3,7,7,852,855,931,945,"NW",1800,"N9348",39,50,23,-14,-3,"DTW","CLE",95,4,12,0,,0,0,0,0,0,0
2004,3,14,7,1055,1050,1345,1331,"NW",1806,"N927RC",170,161,147,14,5,"IAH","MSP",1034,3,20,0,,0,0,0,0,0,0
2004,3,19,5,1120,1128,1230,1239,"NW",1818,"N9348",70,71,48,-9,-8,"IND","DTW",231,10,12,0,,0,0,0,0,0,0
2004,3,7,7,1605,1610,1751,1749,"NW",1899,"N8929E",106,99,81,2,-5,"ABE","DTW",424,16,9,0,,0,0,0,0,0,0
2004,3,24,3,847,855,1006,1002,"NW",1941,"N8928E",79,67,51,4,-8,"MEM","STL",256,9,19,0,,0,0,0,0,0,0
2004,3,11,4,1135,1145,1258,1308,"NW",1943,"N8945E",83,83,69,-10,-10,"VPS","MEM",369,4,10,0,,0,0,0,0,0,0
2004,3,14,7,,1255,,1337,"OH",5663,"N625CA",,42,,,,"SDF","CVG",83,0,0,1,"A",0,0,0,0,0,0
2004,3,16,2,,2250,,2320,"OH",5317,"N958CA",,90,,,,"ATL","EVV",350,0,0,1,"B",0,0,0,0,0,0
2004,3,15,1,2153,2155,38,13,"OH",5525,"N369CA",165,138,116,25,-2,"CVG","SRQ",812,4,45,0,,0,0,0,25,0,0
2004,3,3,3,600,600,739,739,"OH",5339,"N972CA",99,99,69,0,0,"BOS","DCA",399,5,25,0,,0,0,0,0,0,0
2004,3,25,4,550,550,754,815,"OH",5521,"N331CA",124,145,114,-21,0,"SRQ","CVG",812,1,9,0,,0,0,0,0,0,0
2004,3,22,1,530,530,803,810,"OH",5776,"N983CA",93,100,78,-7,0,"GRB","CVG",416,5,10,0,,0,0,0,0,0,0
2004,3,30,2,615,625,903,918,"OH",5039,"N804CA",108,113,93,-15,-10,"SBA","SLC",615,5,10,0,,0,0,0,0,0,0
2004,3,2,2,859,900,948,957,"OH",5749,"n816ca",49,57,24,-9,-1,"CVG","IND",98,11,14,0,,0,0,0,0,0,0
2004,3,5,5,835,840,951,952,"OH",5273,"N931CA",76,72,63,-1,-5,"CLE","CVG",221,1,12,0,,0,0,0,0,0,0
2004,3,31,3,840,840,1038,1053,"OH",5425,"N983CA",118,133,99,-15,0,"JAX","LGA",834,6,13,0,,0,0,0,0,0,0
2004,3,1,1,928,930,1042,1045,"OH",5703,"N941CA",134,135,113,-3,-2,"CVG","ICT",699,2,19,0,,0,0,0,0,0,0
2004,3,20,6,914,900,1053,1110,"OH",5527,"N721CA",159,190,135,-17,14,"CVG","SAT",1024,6,18,0,,0,0,0,0,0,0
2004,3,17,3,1043,1045,1157,1205,"OH",5734,"N494CA",74,80,59,-8,-2,"CVG","SCE",383,3,12,0,,0,0,0,0,0,0
2004,3,6,6,928,930,1215,1217,"OH",5021,"N954CA",167,167,139,-2,-2,"CVG","FLL",932,5,23,0,,0,0,0,0,0,0
2004,3,11,4,1239,1240,1344,1350,"OH",5595,"N967CA",65,70,47,-6,-1,"CVG","GSP",317,2,16,0,,0,0,0,0,0,0
2004,3,25,4,1237,1245,1345,1400,"OH",5323,"N470CA",68,75,43,-15,-8,"LGA","MHT",195,10,15,0,,0,0,0,0,0,0
2004,3,19,5,1145,1135,1357,1355,"OH",5130,"N713CA",72,80,60,2,10,"MSN","CVG",373,2,10,0,,0,0,0,0,0,0
2004,3,6,6,1339,1340,1414,1423,"OH",5666,"N470CA",35,43,21,-9,-1,"CVG","SDF",83,4,10,0,,0,0,0,0,0,0
2004,3,4,4,1229,1230,1500,1414,"OH",5188,"N479CA",211,164,180,46,-1,"CVG","IAH",871,20,11,0,,0,0,0,46,0,0
2004,3,19,5,1309,1315,1536,1535,"OH",5487,"N972CA",87,80,64,1,-6,"HSV","CVG",325,10,13,0,,0,0,0,0,0,0
2004,3,9,2,1435,1435,1703,1705,"OH",5739,"N952CA",88,90,79,-2,0,"LIT","CVG",513,3,6,0,,0,0,0,0,0,0
2004,3,30,2,1530,1535,1716,1800,"OH",5649,"N367CA",166,205,151,-44,-5,"STL","SLC",1156,6,9,0,,0,0,0,0,0,0
2004,3,5,5,1610,1610,1735,1758,"OH",5393,"N468CA",85,108,70,-23,0,"DCA","CHS",444,5,10,0,,0,0,0,0,0,0
2004,3,21,7,1555,1415,1840,1652,"OH",5067,"N506CA",105,97,85,108,100,"XNA","CVG",561,1,19,0,,0,100,0,8,0,0
2004,3,25,4,1745,1745,1848,1841,"OH",5297,"N390CA",63,56,36,7,0,"CVG","CAK",214,5,22,0,,0,0,0,0,0,0
2004,3,22,1,1725,1705,1853,1835,"OH",5244,"N442CA",88,90,63,18,20,"JFK","PIT",340,5,20,0,,0,18,0,0,0,0
2004,3,25,4,1815,1825,1913,1937,"OH",5227,"N963CA",58,72,52,-24,-10,"FNT","CVG",275,1,5,0,,0,0,0,0,0,0
2004,3,9,2,1717,1725,1929,1930,"OH",5651,"N483CA",192,185,114,-1,-8,"JFK","STL",892,66,12,0,,0,0,0,0,0,0
2004,3,10,3,1639,1635,1934,1927,"OH",5197,"N507CA",115,112,95,7,4,"SEA","SLC",689,9,11,0,,0,0,0,0,0,0
2004,3,8,1,1818,1818,1942,1927,"OH",5103,"N932CA",84,69,50,15,0,"ATL","LEX",303,7,27,0,,0,0,0,15,0,0
2004,3,14,7,1853,1740,2011,1842,"OH",5277,"n409ca",78,62,52,89,73,"CVG","CLE",221,4,22,0,,0,0,73,16,0,0
2004,3,8,1,1944,1945,2041,2050,"OH",5099,"N457CA",57,65,42,-9,-1,"CVG","LAN",258,4,11,0,,0,0,0,0,0,0
2004,3,25,4,2010,2020,2104,2120,"OH",5257,"N954CA",54,60,43,-16,-10,"TOL","CVG",181,4,7,0,,0,0,0,0,0,0
2004,3,25,4,1928,1930,2111,2131,"OH",5788,"N477CA",103,121,90,-20,-2,"CVG","HPN",597,2,11,0,,0,0,0,0,0,0
2004,3,15,1,2058,2100,2149,2205,"OH",5948,"N796CA",51,65,39,-16,-2,"CVG","TRI",216,2,10,0,,0,0,0,0,0,0
2004,3,11,4,1950,1800,2150,1955,"OH",5469,"N455CA",180,175,107,115,110,"JFK","ORD",740,10,63,0,,0,0,0,115,0,0
2004,3,2,2,2111,2105,2215,2213,"OH",5706,"N721CA",124,128,108,2,6,"CVG","ICT",699,5,11,0,,0,0,0,0,0,0
2004,3,5,5,2119,2050,2215,2203,"OH",5248,"N918CA",56,73,38,12,29,"CVG","PIT",256,5,13,0,,0,0,0,0,0,0
2004,3,6,6,2145,2130,2215,2210,"OH",5827,"N371CA",30,40,24,5,15,"LEX","CVG",70,2,4,0,,0,0,0,0,0,0
2004,3,20,6,2155,2135,2350,2335,"OH",5516,"N984CA",115,120,95,15,20,"LGA","TYS",647,5,15,0,,0,0,15,0,0,0
2004,3,2,2,1339,1340,1436,1444,"OO",6235,"N288SW",56,64,44,-8,0,"RDD","SFO",199,6,7,0,,0,0,0,0,0,0
2004,3,2,2,1340,1310,1516,1510,"OO",6241,"N299SW",96,120,182,6,30,"RDM","SFO",462,4,9,0,,0,0,0,0,0,0
2004,3,4,4,2234,2240,2323,2330,"OO",6146,"N565SW",43,50,32,-7,0,"LAX","SMX",135,3,14,0,,0,0,0,0,0,0
2004,3,6,6,1045,1047,1117,1117,"OO",6173,"N301YV",30,30,18,0,0,"LAX","SNA",36,4,10,0,,0,0,0,0,0,0
2004,3,7,7,2226,2235,2256,2309,"OO",3783,"N416SW",81,94,174,-13,0,"SLC","PSC",521,6,9,0,,0,0,0,0,0,0
2004,3,8,1,847,850,1138,1155,"OO",6758,"N965SW",108,125,198,-17,0,"DEN","SAT",794,3,9,0,,0,0,0,0,0,0
2004,3,11,4,1107,1110,1226,1235,"OO",3638,"N187SW",76,85,158,-9,0,"SLC","COD",298,3,17,0,,0,0,0,0,0,0
2004,3,13,6,2225,2220,2317,2317,"OO",6442,"N944SW",52,57,33,0,5,"SFO","RNO",192,6,13,0,,0,0,0,0,0,0
2004,3,13,6,1050,1057,1131,1143,"OO",6546,"N965SW",34,46,27,-12,0,"LAX","SAN",109,2,12,0,,0,0,0,0,0,0
2004,3,13,6,1129,1135,1311,1323,"OO",6664,"N943SW",156,168,347,-12,0,"DEN","EUG",997,3,10,0,,0,0,0,0,0,0
2004,3,15,1,557,605,704,713,"OO",6021,"N284YV",59,68,153,-9,0,"SBA","SJC",234,4,9,0,,0,0,0,0,0,0
2004,3,15,1,1750,1800,1849,1859,"OO",6256,"N293SW",49,59,46,-10,0,"SBP","SFO",191,4,9,0,,0,0,0,0,0,0
2004,3,15,1,647,648,800,805,"OO",6589,"N970SW",72,77,151,-5,0,"SJC","LAX",308,12,9,0,,0,0,0,0,0,0
2004,3,16,2,,1644,,1715,"OO",6102,"0",,31,,,,"ONT","LAX",47,0,0,1,"B",0,0,0,0,0,0
2004,3,18,4,642,643,736,741,"OO",6010,"N271YV",53,58,45,-5,0,"ACV","SMF",207,3,6,0,,0,0,0,0,0,0
2004,3,18,4,1625,1625,1704,1713,"OO",6041,"N220SW",39,48,31,-9,0,"BFL","LAX",109,6,2,0,,0,0,0,0,0,0
2004,3,18,4,1335,1336,1449,1438,"OO",6315,"N226SW",73,62,159,11,0,"PDX","MFR",222,3,11,0,,0,0,0,0,0,0
2004,3,19,5,1557,1555,1634,1629,"OO",6102,"N296SW",37,34,24,5,2,"LAX","ONT",47,3,10,0,,0,0,0,0,0,0
2004,3,19,5,1338,1340,1425,1428,"OO",6345,"N292SW",45,48,36,-3,0,"PDX","SEA",129,5,6,0,,0,0,0,0,0,0
2004,3,21,7,1755,1710,1916,1833,"OO",6748,"N701SK",81,83,163,43,45,"DEN","SLC",391,5,12,0,,0,43,0,0,0,0
2004,3,22,1,615,615,852,858,"OO",3935,"N459SW",97,103,180,-6,0,"OAK","SLC",588,6,10,0,,0,0,0,0,0,0
2004,3,22,1,1440,1430,1520,1505,"OO",6218,"N209SW",40,35,28,15,10,"MOD","SFO",78,3,9,0,,0,0,0,0,0,15
2004,3,26,5,1840,1840,2000,2006,"OO",3888,"N951SW",80,86,160,-6,0,"SLC","GTF",463,4,15,0,,0,0,0,0,0,0
2004,3,26,5,1442,1435,1557,1539,"OO",6290,"N187SW",75,64,148,18,7,"DEN","MTJ",197,3,23,0,,0,18,0,0,0,0
2004,3,27,6,913,910,1029,1029,"OO",6090,"N251YV",76,79,164,0,3,"LAX","MRY",267,3,8,0,,0,0,0,0,0,0
2004,3,27,6,1647,1649,1713,1720,"OO",6220,"N271YV",24,31,18,-7,0,"MOD","SFO",78,3,5,0,,0,0,0,0,0,0
2004,3,27,6,659,700,745,750,"OO",6636,"N920SW",105,110,189,-5,0,"BIS","DEN",517,8,8,0,,0,0,0,0,0,0
2004,3,28,7,1745,1555,1835,1644,"OO",3704,"N442SW",110,109,187,111,110,"DFW","ABQ",569,6,16,0,,0,0,111,0,0,0
2004,3,28,7,854,858,940,944,"OO",6115,"N929SW",42,46,31,-4,0,"LAX","PSP",110,4,11,0,,0,0,0,0,0,0
2004,3,28,7,1011,1015,1121,1133,"OO",6245,"N292UX",66,78,160,-12,0,"SBA","SFO",262,5,4,0,,0,0,0,0,0,0
2004,3,29,1,811,815,859,908,"OO",3925,"N588SW",104,113,185,-9,0,"SLC","OAK",588,6,16,0,,0,0,0,0,0,0
2004,3,29,1,2121,2118,2158,2200,"OO",6080,"N562SW",37,42,25,-2,3,"SAN","LAX",109,6,6,0,,0,0,0,0,0,0
2004,3,29,1,1340,1345,1432,1443,"OO",6250,"N297SW",47,58,41,-11,0,"SBP","SFO",191,5,6,0,,0,0,0,0,0,0
2004,3,30,2,1204,1214,1237,1255,"OO",6547,"N910SW",23,41,21,-18,0,"SAN","LAX",109,4,8,0,,0,0,0,0,0,0
2004,3,30,2,1705,1715,1841,1900,"OO",6662,"N908SW",86,105,183,-19,0,"ELP","DEN",563,8,4,0,,0,0,0,0,0,0
2004,3,31,3,901,905,1102,1050,"XE",2659,"N18120",121,105,58,12,-4,"EWR","PIT",319,5,58,0,,0,0,0,0,0,0
2004,3,10,3,557,605,759,835,"XE",2961,"N25134",182,210,156,-36,-8,"IAD","IAH",1190,11,15,0,,0,0,0,0,0,0
2004,3,6,6,1050,1050,1222,1221,"XE",3268,"N14916",92,91,71,1,0,"AMA","IAH",519,7,14,0,,0,0,0,0,0,0
2004,3,21,7,1533,1540,1656,1713,"XE",2003,"N14950",83,93,62,-17,-7,"CLE","RDU",416,3,18,0,,0,0,0,0,0,0
2004,3,3,3,930,930,1102,1032,"XE",2615,"N13956",92,62,46,30,0,"IAH","CRP",201,3,43,0,,0,0,0,30,0,0
2004,3,12,5,555,600,1044,1045,"XE",3307,"N12136",169,165,152,-1,-5,"DEN","CLE",1201,6,11,0,,0,0,0,0,0,0
2004,3,10,3,1727,1725,1852,1900,"XE",3452,"N16501",85,95,58,-8,2,"PHL","CLE",363,14,13,0,,0,0,0,0,0,0
2004,3,2,2,1600,1545,1726,1645,"XE",2373,"N14930",86,60,52,41,15,"LFT","IAH",201,10,24,0,,0,0,0,41,0,0
2004,3,4,4,1648,1650,1822,1807,"XE",2759,"N16961",154,137,103,15,-2,"CLE","MSP",622,5,46,0,,0,0,0,15,0,0
2004,3,4,4,1905,1845,2218,2205,"XE",2375,"N16963",133,140,110,13,20,"IAH","CVG",871,5,18,0,,0,0,0,0,0,0
2004,3,12,5,1152,1125,1357,1256,"XE",2114,"N13988",125,91,70,61,27,"CLE","LGA",418,15,40,0,,0,0,0,61,0,0
2004,3,6,6,1313,1320,1459,1430,"XE",2516,"N16571",106,70,65,29,-7,"PVD","EWR",160,8,33,0,,0,0,0,29,0,0
2004,3,11,4,940,945,1058,1118,"XE",2961,"N14143",198,213,171,-20,-5,"IAH","PSP",1269,4,23,0,,0,0,0,0,0,0
2004,3,7,7,1145,1155,1304,1314,"XE",2658,"N16981",79,79,52,-10,-10,"PIT","EWR",319,7,20,0,,0,0,0,0,0,0
2004,3,27,6,928,915,1135,1152,"XE",2416,"N16976",127,157,95,-17,13,"EWR","SAV",708,5,27,0,,0,0,0,0,0,0
2004,3,4,4,1319,1320,1710,1702,"XE",2764,"N23139",171,162,135,8,-1,"IAH","RIC",1157,4,32,0,,0,0,0,0,0,0
2004,3,30,2,1227,1230,1442,1449,"XE",2697,"N11548",135,139,105,-7,-3,"OMA","IAH",781,16,14,0,,0,0,0,0,0,0
2004,3,11,4,643,700,840,857,"XE",2809,"N13988",117,117,86,-17,-17,"TYS","EWR",631,20,11,0,,0,0,0,0,0,0
2004,3,4,4,653,650,811,810,"XE",3442,"N16999",78,80,60,1,3,"ORF","EWR",284,7,11,0,,0,0,0,0,0,0
2004,3,1,1,1652,1655,1745,1753,"XE",2842,"N14998",53,58,41,-8,-3,"LFT","IAH",201,5,7,0,,0,0,0,0,0,0
2004,3,29,1,910,915,1012,1029,"XE",2690,"N14105",122,134,103,-17,-5,"CLE","MCI",694,3,16,0,,0,0,0,0,0,0
2004,3,18,4,1826,1807,2019,1950,"XE",2341,"N12946",113,103,87,29,19,"ALB","CLE",424,5,21,0,,0,0,0,10,0,19
2004,3,9,2,1642,1645,1737,1739,"XE",2159,"N12996",55,54,35,-2,-3,"CLE","DAY",162,4,16,0,,0,0,0,0,0,0
2004,3,24,3,1535,1535,1629,1630,"XE",2738,"N13566",54,55,35,-1,0,"IAH","AEX",190,5,14,0,,0,0,0,0,0,0
2004,3,9,2,902,910,1018,1023,"XE",2457,"N27523",76,73,54,-5,-8,"DCA","CLE",310,5,17,0,,0,0,0,0,0,0
2004,3,20,6,1729,1735,1756,1753,"XE",2401,"N12569",87,78,65,3,-6,"CLE","MKE",328,4,18,0,,0,0,0,0,0,0
2004,3,24,3,1642,1650,1831,1838,"XE",2774,"N16981",109,108,93,-7,-8,"DAY","EWR",533,9,7,0,,0,0,0,0,0,0
2004,3,6,6,1142,1145,1249,1257,"XE",2279,"N13955",67,72,57,-8,-3,"EWR","ORF",284,2,8,0,,0,0,0,0,0,0
2004,3,24,3,1442,1415,1649,1640,"TZ",155,"N513AT",247,265,231,9,27,"MDW","LAX",1750,5,11,0,,0,0,0,0,0,0
2004,3,26,5,1008,1010,1244,1243,"TZ",217,"N325TZ",156,153,135,1,-2,"MDW","DFW",797,3,18,0,,0,0,0,0,0,0
2004,3,8,1,2006,2015,2253,2305,"TZ",238,"N309TZ",107,110,90,-12,-9,"MDW","PHL",668,3,14,0,,0,0,0,0,0,0
2004,3,2,2,756,800,1107,1115,"TZ",344,"N304TZ",131,135,105,-8,-4,"DEN","MDW",895,6,20,0,,0,0,0,0,0,0
2004,3,17,3,1816,1818,2140,2135,"TZ",378,"N527AT",144,137,106,5,-2,"DEN","MDW",895,27,11,0,,0,0,0,0,0,0
2004,3,19,5,1442,1434,1625,1624,"TZ",595,"N303TZ",163,170,148,1,8,"RSW","MDW",1105,4,11,0,,0,0,0,0,0,0
2004,3,26,5,1037,1040,1444,1431,"TZ",642,"N326TZ",187,171,160,13,-3,"MDW","FLL",1166,6,21,0,,0,0,0,0,0,0
2004,3,2,2,1551,1554,1958,1950,"TZ",644,"N301TZ",187,176,167,8,-3,"MDW","FLL",1166,5,15,0,,0,0,0,0,0,0
2004,3,4,4,1156,1206,1750,1755,"TZ",794,"N514AT",234,229,215,-5,-10,"LAX","MDW",1750,8,11,0,,0,0,0,0,0,0
